geneid,1,2,3,1-3ave,4,5,6,4-6ave,8,9,8-9ave,10,11,12,10-12ave,13,log2(4-6ave/1-3ave),log2(10-12ave/8-9ave)
PRKCSH,315.5810923,310.0220262,313.6173241,313.0734808,343.8416076,353.9824281,316.0563563,337.9601307,205.6914,208.041704,206.866552,182.7279491,198.8791685,201.6984877,194.4352017,279.3537377,0.110351752,-0.089410959
PRND,0,0,0,0,0.090831984,0.029203943,0.065371361,0.061802429,0,0,0,0,0,0.032717147,0.010905716,0.052179931,15.91539927,13.41292911
PRNP,351.4445076,346.3298735,358.8721379,352.2155063,813.0517081,728.9043973,764.7919536,768.9160196,319.3254354,350.6020484,334.9637419,492.5864041,520.1445097,478.9746706,497.2351948,914.7656285,1.126367609,0.569923474
PRSS21,0,0,0,0,0.459470379,0,0.066135744,0.175202041,0.32732333,0.890295568,0.608809449,0.693503931,0.466429432,0.198598238,0.452843867,0,17.41866829,-0.426976216
PRSS41,0,0,0,0,0,0,0,0,0.342774618,0.44396283,0.393368724,0,0.135679783,0.11554059,0.083740124,0,0,-2.231877731
PRSS8,0.127907716,0,0.047942892,0.058616869,0,0,0.043218939,0.014406313,111.3573761,114.9050658,113.131221,81.97196305,84.63452434,87.5160855,84.7075243,0.068995391,-2.02453922,-0.417435092
PSAP,1134.859137,1129.375846,1200.354729,1154.863237,1199.047804,1163.824101,1148.470262,1170.447389,730.274074,766.893566,748.58382,800.7216407,755.9634736,823.0151346,793.2334163,1490.408021,0.019338074,0.083581589
PSCA,2.729737842,2.424892649,2.291904108,2.4821782,0.615163859,0.659283567,0.811672766,0.695373397,9.933399739,7.804604657,8.869002198,8.704693769,7.198878377,9.749449984,8.551007377,1.64915813,-1.835745419,-0.052677407
PXYLP1,0.534524665,0.475306593,0.573983457,0.527938239,0.203477276,0.218070718,0.302646097,0.241398031,0.483185734,0.347332196,0.415258965,0.550255685,0.516397763,0.60587491,0.557509453,0.249367207,-1.128952015,0.424984066
PYGB,119.6570394,123.0877018,120.8265896,121.1904436,152.0706875,142.9644626,138.0269379,144.3540293,185.3248946,193.3333341,189.3291144,309.0160667,330.8744989,293.2585452,311.0497036,135.7275361,0.252335436,0.716248848
PYGL,86.09991406,81.51129156,87.3127197,84.97464178,70.52408744,56.97727003,69.13859314,65.5466502,237.6778339,234.1657334,235.9217836,283.1378133,289.0268665,291.8286317,287.9977705,71.93783318,-0.374510317,0.287749008
PYGM,0,0.09536429,0.144858568,0.080074286,0,0.070005035,0.052234093,0.040746376,0.413632598,0.452029209,0.432830904,0.445030843,0.52188094,0.313706272,0.426872685,0.083387323,-0.97464989,-0.019997614
RAET1G,3.4976649,2.876908304,3.593135861,3.322569688,4.379006258,3.67623793,3.939438325,3.998227504,14.03807382,17.17204009,15.60505696,10.32730492,9.055301586,10.95341898,10.1120085,2.934857789,0.267061033,-0.625943992
RAET1L,0,0.117634851,0.10721256,0.074949137,0,0.259060237,0.096648594,0.11856961,18.08123376,21.18850538,19.63486957,14.4418587,13.85969991,15.96237028,14.75464297,0.462873984,0.661743444,-0.412248979
RECK,38.81866936,40.96580643,43.66245232,41.14897603,28.76541482,20.84287098,28.77237443,26.12688674,0.745560783,0.703547052,0.724553918,0.705191394,0.708273157,0.883173538,0.76554603,36.00406641,-0.655321286,0.079395966
REG1A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
REG1B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
REG3A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
REG3G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
REG4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RENBP,3.556170287,3.002004786,2.806185807,3.121453627,5.008785557,4.689951632,4.806399899,4.835045696,0.062600388,0.182430521,0.122515455,0.248685385,0.223010864,0.126605975,0.199434074,3.331702577,0.631311328,0.702943633
RFNG,29.18645588,31.79020204,29.49635266,30.15767019,35.4028525,37.98205125,34.86991257,36.08493877,28.5190847,27.54169076,28.03038773,29.73539407,29.7118364,34.02752582,31.1582521,35.51718503,0.25887182,0.152622598
RFT1,14.41653741,11.48285906,15.1723354,13.69057729,16.10596055,14.14773521,14.0566293,14.77010835,7.696106299,6.587100293,7.141603296,9.973652437,8.386706585,7.877392364,8.745917129,12.86623238,0.10949712,0.292361644
RGMA,0,0,0.010915067,0.003638356,0,0,0.009839574,0.003279858,1.295384369,1.598942828,1.447163598,1.676649745,1.584511218,1.723583152,1.661581372,0,-0.14960994,0.199328794
RGMB,178.246046,175.045983,181.2341935,178.1754075,167.9393646,130.2052827,173.4780113,157.2075529,7.41227631,6.862789539,7.137532924,6.92694358,6.028425027,7.417390653,6.790919753,203.0064497,-0.180627691,-0.071818501
RPN1,344.4959791,352.0924823,348.2625963,348.2836859,331.7626821,326.3921034,337.3124548,331.8224135,180.6378731,184.0576808,182.3477769,212.5460993,226.8768879,208.6298372,216.0176082,243.8841896,-0.069851558,0.244456302
RPN2,681.7776192,701.8143591,719.1857285,700.9259023,689.2952137,644.283942,658.05933,663.8794952,243.3318385,252.746669,248.0392537,314.5368751,305.9307169,301.7700112,307.4125344,603.726805,-0.078340546,0.309607535
RTN4R,0.288261624,0.284522029,0.475408552,0.349397402,0.162403996,0.313292973,0.194802348,0.223499772,14.80901326,15.20968257,15.00934791,15.11605948,14.60875885,14.39025348,14.70502394,0.435379722,-0.644593194,-0.029552165
RTN4RL1,0,0,0.119427397,0.039809132,0,0,0.071773246,0.023924415,24.61708018,23.2229608,23.92002049,27.37652204,27.16545057,27.40785347,27.3166087,0,-0.734591708,0.191559754
RTN4RL2,20.64528062,21.62450854,22.42911898,21.56630271,25.59506022,25.71023621,24.19753643,25.16761095,0.161837869,0.209612949,0.185725409,0.142869945,0.256239825,0.218205689,0.205771819,26.97092563,0.2227894,0.147873456
RXYLT1,8.855445852,8.866357557,8.96840479,8.896736066,12.85486727,13.40447509,11.76868779,12.67601005,3.39907914,3.71861537,3.558847255,5.790177979,6.211279291,5.472869338,5.824775536,9.633362134,0.510752602,0.710792283
SDC1,157.5885325,155.2975049,156.0695167,156.3185181,130.9284298,132.6560878,141.8856744,135.1567307,512.3537548,510.5409224,511.4473386,485.1266409,490.2087914,506.2237236,493.853052,99.82318443,-0.209855335,-0.050503874
SDC2,71.29670838,74.52567161,77.40335532,74.40857844,63.99770049,63.13820353,66.16299405,64.43296602,0.397435179,0.330916739,0.364175959,0.263140863,0.235973944,0.344482129,0.281198979,60.5722038,-0.207669946,-0.373043164
SDC3,91.98758417,89.32894592,91.78787781,91.03480263,49.21096154,41.23289288,48.26565423,46.23650288,26.11093452,24.83322455,25.47207953,24.53856499,22.63266262,25.15104631,24.10742464,61.21258995,-0.977385895,-0.079439204
SDC4,190.5120081,155.9732774,205.2786937,183.9213264,145.7528315,134.2914201,136.5113124,138.8518547,341.2156689,286.4591579,313.8374134,323.7375811,283.9359862,278.7172872,295.4636182,189.5551334,-0.405542326,-0.087036854
SDCBP,163.3318356,165.3619044,177.772605,168.822115,235.0807015,228.1089544,230.9910302,231.393562,30.61565128,31.07528421,30.84546775,33.11807848,32.67522998,33.08499231,32.95943359,199.374298,0.454844819,0.095632923
SDCBP2,1.160956578,1.313005351,1.359857756,1.277939895,1.36265094,1.708645315,1.863317865,1.644871374,24.41417491,24.3289288,24.37155186,35.60703528,29.27962557,37.94029826,34.27565303,1.878713553,0.364154536,0.491986019
SELE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SELENOT,55.25969061,56.13574897,58.73531823,56.71025261,47.34180554,46.0710386,51.28055205,48.23113206,42.81919525,45.89026892,44.35473209,55.62880567,53.62058461,50.51116052,53.25351693,47.46165425,-0.233644905,0.263788771
SELL,2.825704405,3.021467325,3.071511962,2.972894564,3.31661738,2.985768257,2.005041588,2.769142408,0.141764035,0.229516564,0.185640299,0.062574414,0,0.047785044,0.036786486,2.514976955,-0.102429013,-2.335230702
SELP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEMA7A,109.2697105,104.8771034,104.3575455,106.1681198,85.62109604,82.46332735,92.60283318,86.89575219,2.236514177,2.46881304,2.352663609,3.14107093,3.702058584,3.152555402,3.331894972,60.82724466,-0.288993056,0.50204769
SFTPA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTPA2,0,0,0.053646136,0.017882045,0,0,0,0,0.047869516,0,0.023934758,0,0,0,0,0,-14.12630481,-14.54687987
SFTPB,0,0,0,0,0.043979476,0,0,0.014659825,0,0,0,0,0.037204651,0,0.01240155,0,13.83967871,13.59834919
SFTPC,0,0,0,0,0,0.072918251,0.081611674,0.051509975,0,0,0,0,0,0.040845121,0.01361504,0,15.65259223,13.73301959
SFTPD,0,0,0,0,0,0,0,0,1.46217636,1.325670994,1.393923677,2.065287256,2.199327171,1.577159665,1.947258031,0,0,0.482292204
SGMS1,18.02545805,19.3826151,20.87518086,19.42775134,23.61716342,19.14595781,22.13678248,21.63330123,14.32101939,14.55354215,14.43728077,13.97753182,13.34315379,13.50955068,13.61007876,17.18520761,0.155134903,-0.085123617
SGMS2,23.39764669,22.95723842,23.73948658,23.36479056,20.80998217,13.32059348,19.57724557,17.90260708,2.614170884,2.719628493,2.666899689,2.791671235,2.663677583,2.899334856,2.784894558,19.14918057,-0.38416639,0.062459121
SGPL1,22.52617882,21.19331845,21.70597467,21.80849064,28.6852403,21.05399085,26.3097459,25.34965902,52.49839462,51.94950756,52.22395109,42.41242981,41.83301688,44.63395035,42.95979901,23.69161271,0.217076407,-0.281724362
SGPP1,34.81526765,37.09816754,34.11631833,35.34325117,43.66078435,33.76053398,38.0997396,38.50701931,56.49195477,59.67292066,58.08243772,44.58521487,44.09121836,46.43207222,45.03616848,37.68519098,0.123686693,-0.367017904
SGPP2,0,0,0,0,0,0.034841635,0,0.011613878,0.115799459,0.112487884,0.114143672,0.153341078,0.091673331,0.117099141,0.120704517,0,13.5036864,0.0806281
SGSH,26.20974481,26.48769543,25.71018825,26.13587617,26.44153814,22.45680108,24.97910488,24.6258147,5.677882233,5.850911603,5.764396918,9.830092804,10.63749306,12.39489088,10.95415891,28.24494328,-0.085860067,0.926237013
SI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIAE,10.1938788,9.590846403,11.38294674,10.38922398,7.284414827,6.740552774,6.936801743,6.987256448,8.068827746,7.453859905,7.761343825,6.452722195,6.087136183,6.239532559,6.259796979,11.45676142,-0.572289832,-0.310190555
SIGLEC1,0.024410489,0.020078178,0.018299278,0.020929315,0,0,0.016496197,0.005498732,0.032657621,0.015861847,0.024259734,0.021622531,0.0387804,0.049536233,0.036646388,0.026334787,-1.92816071,0.595087176
SIGLEC10,0,0,0,0,0,0,0.035475595,0.011825198,0,0,0,0,0,0,0,0,13.52969877,0
SIGLEC11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIGLEC12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIGLEC14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIGLEC15,1.819076662,1.584245225,1.925177611,1.776166499,1.255945297,1.615226415,1.446236885,1.439136199,0.787359077,0.799608152,0.793483614,0.568700208,0.892477327,0.79619605,0.752457862,1.154397595,-0.303563503,-0.07658954
SIGLEC16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIGLEC5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIGLEC6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIGLEC7,0,0,0,0,0.088475598,0.113785309,0,0.067420302,0,0,0,0,0,0,0,0,16.04091687,0
SIGLEC8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIGLEC9,0.454906135,0.374170561,0.852548868,0.560541854,1.139066702,0.686677981,0.666072116,0.830605599,0,0,0,0,0,0,0,0.817944574,0.56734066,0
SIGLECL1,0,0,0,0,0.07688458,0,0.055333478,0.044072686,0,0,0,0,0,0,0,0,15.42762994,0
SLC17A5,46.84336176,46.65742853,51.6530121,48.38460079,45.7907619,42.57098629,50.02868058,46.13014292,14.82772869,14.64664666,14.73718767,17.55304343,15.82570645,17.45102116,16.94325701,36.99447107,-0.068838195,0.201249981
SLC26A2,19.30379505,20.56939541,20.7759403,20.21637692,13.86227366,8.57624041,15.14631488,12.52827632,3.890302057,4.89822911,4.394265583,6.142195736,4.921726582,5.870686382,5.644869567,15.05808778,-0.690336487,0.361318106
SLC2A1,89.32312423,83.79366472,86.63373965,86.58350953,147.3518199,141.4267084,143.6101134,144.1295472,213.8154151,210.8518242,212.3336196,344.9649708,351.8509366,374.4899938,357.1019671,57.23842459,0.735201934,0.750003261
SLC2A10,31.95518469,30.68561542,34.69166847,32.44415619,20.89535282,15.64478586,20.34592082,18.96201983,0.077261399,0.250173055,0.163717227,0.034103056,0.030582223,0.104171396,0.056285558,19.60462642,-0.774845965,-1.540352606
SLC2A12,3.317499031,3.189410429,3.552795784,3.353235081,3.802826955,1.95106915,3.581232757,3.111709621,9.049567009,8.678787708,8.864177359,4.61780411,4.551740902,5.566454962,4.911999991,3.904385563,-0.107846158,-0.851676059
SLC2A2,0.112672586,0,0.084464797,0.065712461,0,0,0,0,0,0,0,0,0,0,0,0.121554655,-16.0039013,0
SLC2A3,35.91228745,36.37703524,37.93388897,36.74107055,50.15609694,47.08525307,55.00110023,50.74748341,0.313611783,0.487429235,0.400520509,0.58139647,0.496545268,0.697689573,0.591877104,43.19420671,0.465942605,0.563420366
SLC2A4,0.142734389,0.039134085,0.14266743,0.108178635,0,0.114910225,0.064304996,0.059738407,1.018439926,1.082063385,1.050251655,0.67430659,0.831449466,0.83676974,0.780841932,0.102657502,-0.856674102,-0.427632152
SLC2A5,0.172569352,0.047314062,0.02156105,0.080481488,0.027006671,0.06946463,0.097182883,0.064551395,0.019239354,0.056067471,0.037653413,0,0.045692848,0.038910577,0.028201142,0.06205771,-0.318204286,-0.41701422
SLC2A8,0.63709635,0.322477615,0.404121476,0.454565147,0.50618944,0.621401617,0.298065446,0.475218834,24.35727229,24.10654308,24.23190769,25.74225063,26.08208944,25.2605027,25.69494759,0.211482818,0.064104805,0.084576719
SLC33A1,5.771198695,6.670950523,6.841699007,6.427949408,7.363452162,7.663882537,6.944990855,7.324108518,3.745074446,3.525845343,3.635459895,3.821308544,3.548634451,3.449899316,3.606614104,5.419436789,0.188294565,-0.011492809
SLC35A1,5.888950787,6.352517908,5.355466288,5.865644994,7.886530244,9.967712878,7.6983465,8.517529874,6.457823374,7.214117676,6.835970525,7.097677112,5.521364248,6.138484964,6.252508774,7.707138125,0.538145268,-0.12871098
SLC35A2,36.64974454,40.1231901,39.53541144,38.76944869,44.01846468,42.76829713,44.25457835,43.68044672,38.95734975,37.2420502,38.09969998,39.88554992,38.01341748,38.28194489,38.72697076,28.11529948,0.172067387,0.02355902
SLC35A3,3.894775225,3.976210169,4.296485419,4.055823604,4.340989882,3.760099725,4.543628576,4.214906061,3.028945069,3.058920452,3.043932761,3.627586812,3.97411277,3.976825002,3.859508195,3.621066372,0.055505556,0.34248043
SLC35A4,74.07201649,79.14857552,75.90254795,76.37437999,91.52355291,93.75387604,89.53926488,91.60556461,67.18521675,68.715194,67.95020537,77.26804715,79.51530038,81.79254208,79.52529654,64.73424401,0.262346472,0.226935932
SLC35A5,19.71420832,20.81572072,22.80740091,21.11244332,27.56216339,25.67491752,26.05532981,26.43080358,18.62679511,19.48597047,19.05638279,18.23561299,16.98312203,18.54070538,17.91981346,28.71433782,0.324126724,-0.088718674
SLC35B1,26.1084505,26.84348708,26.26660685,26.40618148,31.28463125,33.52837294,29.75720219,31.52340212,12.12096844,12.38626713,12.25361779,16.74087254,16.92133801,16.25481464,16.6390084,22.56130668,0.255547543,0.441361671
SLC35B2,188.6722712,186.546272,194.1411198,189.7865543,207.9875602,209.2957482,211.952044,209.7451175,81.30484348,83.05576023,82.18030185,91.86032595,95.8363783,88.88513625,92.19394684,184.0346215,0.14425944,0.165879399
SLC35B3,31.24399247,34.09721849,36.68936619,34.01019238,31.38296421,33.41455668,32.70625338,32.50125809,12.79493934,12.16364746,12.4792934,13.56645608,11.46292661,13.07667806,12.70202025,28.27274011,-0.0654716,0.025521724
SLC35B4,19.06326956,20.9808681,19.64977433,19.89797067,23.7990274,16.98758319,22.39821994,21.06161018,4.890649808,4.873958092,4.88230395,7.91532453,8.109085738,9.54306113,8.522490466,19.33909077,0.08199443,0.803712841
SLC35C1,40.85040259,38.73181637,39.08010838,39.55410911,41.72827371,38.57189363,40.74485905,40.34834213,32.87110939,34.01353963,33.44232451,35.16286221,37.50650001,36.88199255,36.51711825,28.67359627,0.028681817,0.126897786
SLC35C2,30.84313364,31.9220206,30.14219632,30.96911685,38.62280111,37.35157021,34.86817464,36.94751532,26.74612947,26.46810147,26.60711547,31.10333191,29.12214808,30.86422228,30.36323409,33.40923688,0.254647098,0.190513345
SLC35D1,27.61619337,28.26519957,29.06302474,28.31480589,30.8299554,21.72978094,31.51945613,28.02639749,13.72950856,14.69695648,14.21323252,14.80455604,13.67316206,14.72887515,14.40219775,19.31165546,-0.014770327,0.019054275
SLC35D2,3.417774323,4.464841503,4.069262494,3.98395944,4.861052653,5.553629189,4.925040765,5.113240869,13.0786267,12.99854775,13.03858722,12.15422224,11.7777491,13.42940645,12.4537926,4.934341406,0.360034949,-0.066202394
SLC35D3,0,0,0,0,0,0,0,0,0.054586265,0,0.027293132,0,0,0,0,0,0,-14.73630321
SLC35E1,40.10771425,40.47322915,41.69961367,40.76018569,43.31460252,37.04614932,39.88535791,40.08203658,18.98619649,20.08072266,19.53345958,23.96659565,24.04183308,24.74375688,24.25072854,29.84789869,-0.024204809,0.312080587
SLC35E2A,11.38085147,10.98276057,10.36518738,10.9095998,8.108576939,7.158051874,9.293276714,8.186635176,18.49812652,18.29347891,18.39580272,16.82382048,16.03851839,19.39792135,17.42008674,13.05885152,-0.414255626,-0.078624819
SLC35E2B,32.05676658,31.70502339,31.64636349,31.80271782,31.67260953,25.0600791,29.51989992,28.75086285,13.48278134,12.20320023,12.84299078,12.04473621,12.40410597,13.97534659,12.80806292,37.30501489,-0.145544803,-0.003928905
SLC35E3,1.737356844,1.916179483,1.813008859,1.822181729,2.113342268,1.877492603,2.081317391,2.024050754,2.680899093,2.584989002,2.632944048,2.334627942,2.65032342,2.864566486,2.616505949,1.586777241,0.151578539,-0.00903532
SLC35E4,12.0421958,12.33828156,12.96711774,12.44919837,17.15724368,16.62254006,17.59294483,17.12424285,5.936737391,6.332349966,6.134543678,8.108030806,6.856256847,7.34529821,7.436528621,12.72865796,0.459987322,0.277673254
SLC35F1,0.079300149,0.032613081,0.059447211,0.057120147,0.037230823,0.023940616,0.026794852,0.029322097,0,0,0,0,0,0,0,0,-0.961987454,0
SLC35F2,35.21677605,35.69706603,35.91202508,35.60862239,43.32883553,41.30806195,41.50808804,42.04832851,49.40128901,48.22410377,48.81269639,56.10443537,58.74551326,56.85706737,57.235672,25.98046791,0.239821823,0.229658132
SLC35F3,0,0,0,0,0,0,0,0,1.692738003,1.722631363,1.707684683,5.763896756,6.413173541,5.74654414,5.974538146,0,0,1.806784977
SLC35F4,1.044227734,0.410778679,0.306314374,0.587106929,0.426310489,0.438610162,0.429539177,0.431486609,0,0,0,0,0,0,0,0.783683499,-0.44430661,0
SLC35F5,29.01091314,27.56267502,28.70655523,28.42671446,31.99945507,22.91848558,32.44799026,29.12197697,13.73305366,14.11318777,13.92312072,16.71942964,14.27444261,16.2483591,15.74741045,24.18471489,0.034860933,0.177631983
SLC35F6,75.57962699,72.71630545,74.77985354,74.35859533,92.78666359,86.68227222,86.08145006,88.51679529,46.56408413,46.61092024,46.58750219,58.51357218,57.88050166,59.03357231,58.47588205,67.16741996,0.2514517,0.32789873
SLC35G1,4.510203254,5.309571025,5.853469778,5.224414686,5.32023504,4.544422608,6.114888198,5.326515282,3.469541023,3.938146637,3.70384383,7.141216841,6.986127985,6.940691921,7.022678916,3.71013143,0.02792258,0.922998021
SLC35G2,9.833856698,9.344328608,10.40149393,9.859893079,17.91955915,19.22282954,17.66078902,18.2677259,0.360445061,0.408493441,0.384469251,0.556849523,0.499359836,0.303742115,0.453317158,12.25613721,0.889653074,0.237651979
SLC35G3,0,0,0.072010032,0.024003344,0.090197429,0,0,0.03006581,0,0,0,0,0,0,0,0,0.32487627,0
SLC35G4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLC35G5,0,0.119861097,0.109241563,0.076367553,0.273664871,0.175975311,0.098477674,0.182705952,0,0.189381571,0.094690785,0.129080453,0.231508123,0.591434874,0.31734115,0.1572113,1.258480929,1.744727978
SLC35G6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLC37A4,8.651036099,9.368115461,9.051332813,9.023494791,8.999796207,8.117053235,8.18050825,8.432452564,13.84277137,12.1932066,13.01798898,16.56638906,16.2403173,16.14521917,16.31730851,9.702295635,-0.097733987,0.325896488
SLC39A8,27.06304222,27.14689218,30.19780718,28.13591386,31.60434387,28.28663266,32.20104452,30.69734035,0.437178697,0.501890388,0.469534542,0.499967639,0.684324436,0.46218019,0.548824089,25.54288171,0.125700837,0.225112064
SLC3A1,0.029429921,0.048413548,0.044124172,0.04065588,0,0,0.019888245,0.006629415,0,0,0,0,0,0.019907391,0.006635797,0.06349981,-2.616328474,12.69627144
SLC3A2,75.58029393,74.06161152,74.57869627,74.74020057,430.6648164,493.9061294,428.6555912,451.0755123,185.8919005,199.9500168,192.9209586,318.407152,312.7029357,290.7816364,307.2972414,275.8587106,2.593412612,0.671624929
SLC5A1,0,0,0,0,0,0,0,0,0.751758746,0.494692481,0.623225613,0.224784737,0.431952303,0.490449133,0.382395391,0,0,-0.704687934
SMC3,109.5567736,99.4464389,101.1675768,103.3902631,86.21304436,75.47583143,89.86031346,83.84972975,72.20100313,70.92625551,71.56362932,86.71350097,87.59750214,86.7790371,87.0300134,89.33716916,-0.302222282,0.28228646
SMPD1,114.8006635,122.4085156,121.7960407,119.6684066,106.4157792,97.97275056,110.7412245,105.0432514,24.95777308,27.01868991,25.9882315,29.82467244,30.97145138,36.31793666,32.37135349,100.2886898,-0.18805884,0.316859216
SMPD2,18.25606381,19.18277466,17.48320638,18.30734828,18.66791193,21.52652504,19.2485225,19.81431982,17.64659557,19.68839582,18.66749569,26.92346511,29.83816701,24.69803453,27.15322222,17.73599498,0.114120598,0.540594988
SMPD3,0.295494312,0.132573131,0.181240992,0.203102811,0.529705357,0.210858499,0.290458293,0.34367405,0.071877755,0.069822231,0.070849993,0.047590086,0.085353679,0.109026719,0.080656828,0.492672923,0.758827806,0.187026481
SMPD4,63.45358709,61.96056469,60.97139736,62.12851638,66.10142108,59.28998353,64.43595193,63.27578551,45.1870057,44.25094914,44.71897742,50.14883258,53.30636986,52.509446,51.98821614,51.9260717,0.026397909,0.21729745
SMPDL3A,14.01349096,15.30114411,14.12978466,14.48147324,13.46625724,13.60737145,14.12205066,13.73189312,12.88238167,13.47249528,13.17743848,12.34039908,11.65223059,12.63893054,12.21052007,14.58772286,-0.076677841,-0.109945299
SMPDL3B,0,0.059302063,0,0.019767354,0.135397489,0.130597408,0,0.088664965,6.028511146,5.434470852,5.731490999,4.662028229,4.810686777,4.77939925,4.750704752,0.077781321,2.165187649,-0.270768892
SPACA3,0,0,0,0,0,0,0.105763421,0.035254474,0,0,0,0,0,0,0,0.50652714,15.10555964,0
SPACA4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133965272,0.044655091,0,0,15.44656934
SPACA5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPAM1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPHK1,83.82691113,88.20376173,85.58490201,85.87185829,92.99747066,104.492713,103.605761,100.3653149,8.689574599,9.885687964,9.287631281,19.80850049,18.35210398,16.42421522,18.19493989,61.74790652,0.225003456,0.970154606
SPHK2,20.02216598,19.63067051,19.59650753,19.74978134,26.32071747,24.66224137,23.98712276,24.9900272,7.607421255,8.347428436,7.977424845,9.477800499,8.448409106,9.383053424,9.103087676,20.21809527,0.339515776,0.190432842
SPPL3,28.18848726,27.88450209,28.72319598,28.26539511,28.82554086,30.74774249,27.80379573,29.12569303,26.0355783,25.89096137,25.96326984,27.4991667,28.25830415,29.43091745,28.39612944,28.82315556,0.043255513,0.129222201
SPRN,0,0.050619089,0.092268609,0.047629233,0.057786332,0.03715847,0,0.031648267,0.082333119,0.159957196,0.121145158,0,0,0,0,0,-0.589705496,-16.88638912
SPTLC1,27.3432333,27.54527791,25.83925201,26.90925441,26.53907713,24.0207385,29.21184382,26.59055315,77.98825655,83.35886563,80.67356109,87.72963771,88.88371283,89.44698437,88.6867783,23.02886113,-0.017188628,0.136623097
SPTLC2,36.02421565,38.04717379,39.07982809,37.71707251,31.47358529,20.12411351,33.15185258,28.24985046,37.46314502,37.52732632,37.49523567,35.37870331,36.12468657,38.68116472,36.72818487,25.09921478,-0.416974459,-0.029819692
SRD5A3,18.46617008,18.95022923,19.13225104,18.84955012,20.20210175,21.51075221,19.68994258,20.46759885,5.069186802,6.027925413,5.548556108,5.130889618,5.915792022,4.949319714,5.332000451,17.05575435,0.118811766,-0.057435477
SRGN,88.83452984,93.18492899,93.56369766,91.86105216,255.2803116,256.757715,239.4917308,250.5099191,0.105548359,0.205059881,0.15530412,0,0.25067396,0.213465975,0.154713312,157.9700378,1.447342506,-0.005498735
ST3GAL1,76.91780788,74.60704682,76.81651506,76.11378992,100.6081195,73.20285672,95.34765958,89.71954526,2.356594859,2.698997597,2.527796228,3.178380145,3.040257152,2.839058886,3.019232061,74.7699749,0.237264448,0.256301386
ST3GAL2,27.65820584,26.84440811,28.16851559,27.55704318,23.7445842,20.25466076,22.69615284,22.23179927,1.083647151,1.181030431,1.132338791,1.39996124,1.333892119,1.149263655,1.294372338,19.86393172,-0.309796372,0.192946851
ST3GAL3,0.74133933,0.528465883,0.540923834,0.603576349,0.529040919,0.459555345,0.474265446,0.48762057,0.383496888,0.276185914,0.329841401,0.280179149,0.227698195,0.334311283,0.280729542,0.72513359,-0.307776721,-0.232590835
ST3GAL4,34.01643401,35.3907807,35.84270741,35.08330737,45.58361898,46.49267714,44.83918992,45.63849535,47.61424767,48.12959776,47.87192271,50.52446006,51.02744949,55.43948029,52.33046328,39.9538171,0.379466459,0.128471277
ST3GAL5,2.241402831,2.367576184,2.41427336,2.341084125,1.750177243,1.51718045,1.857503298,1.708286997,0.702318962,0.620909959,0.661614461,0.386632266,0.412310888,0.470807724,0.423250293,1.679939258,-0.454626177,-0.644478472
ST3GAL6,3.857369623,3.726749891,3.993258634,3.859126049,4.85809548,4.196023263,5.068671583,4.707596775,1.679239479,1.332824003,1.506031741,1.193173072,1.483393454,1.615253037,1.430606521,3.831175377,0.286716519,-0.074125203
ST6GAL1,0,0.017302645,0,0.005767548,0.019752557,0.012701529,0.028431649,0.020295245,20.09421148,19.16416909,19.62919029,7.322970677,7.853592421,7.826230431,7.667597843,0.045388729,1.814932573,-1.356153971
ST6GAL2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016893389,0.00563113,0,0,12.45946486
ST6GALNAC1,0,0,0,0,0,0,0,0,20.42826043,20.46078928,20.44452485,14.14366874,13.1269403,16.16348515,14.4780314,0,0,-0.497849055
ST6GALNAC2,0,0.051109267,0,0.017036422,0,0.0375183,0,0.0125061,74.3185825,75.94827565,75.13342907,60.04911861,58.39052599,69.31029367,62.58331276,0,-0.445959771,-0.263676917
